
    0.7542   -0.0000    3.7333
    1.8856    0.6532    3.7333
    0.3771    0.6532    2.6667
    0.7542    1.3064    3.7333
   -0.2725    0.8385    1.2135
   -3.3941   -4.5724   -1.6000
    1.1541    0.8385    0.4635
    1.1541    0.8385   -0.4635
    0.7542    1.3064    0.5333
    1.5085    1.3064   -0.5333
   -1.5085   -1.3064    0.5333
   -0.7542   -1.3064   -0.5333
   -2.6399   -1.9596    0.5333
   -2.6399   -3.2660    0.5333
   -1.5085   -2.6128   -2.6667
   -2.6399   -1.9596   -2.6667
   -2.6399   -3.2660   -2.6667
   -2.2627   -1.3064    1.6000
         0   -2.6128   -1.6000
   -0.3771   -1.9596   -2.6667
         0   -1.3064   -1.6000
    1.1314   -1.9596   -1.6000
    0.3771    0.6532    5.8667
   -1.1314    0.6532    4.8000
   -0.7542    1.3064    5.8667
         0    1.3064    4.8000
   -0.3771   -1.9596    0.5333
    0.3771   -1.9596   -0.5333
    0.7542   -2.6128    0.5333
   -1.1314   -0.6532    1.6000
   -1.1314   -0.6532    4.8000
         0   -1.3064    4.8000
    0.3771   -0.6532    5.8667
   -0.7542   -1.3064    5.8667
   -1.5085   -3.9192   -2.6667
   -3.0170   -3.9192   -0.5333
   -3.3941   -5.8788   -1.6000
   -1.8856    0.6532    2.6667
   -1.8856    1.9596    2.6667
   -2.2627    1.3064    1.6000
   -0.7542    1.3064    2.6667
    0.7133    0.5182    1.2135
   -1.5085   -1.3064   -2.6667
   -2.2627   -1.3064   -1.6000
   -1.1314   -0.6532   -1.6000
   -3.3941   -1.9596   -1.6000
   -2.6399   -0.6532   -2.6667
   -3.7712   -1.3064   -2.6667
   -2.6399   -0.6532    0.5333
   -2.6399    0.6532    0.5333
   -0.2725   -0.8385    1.2135
   -0.4408   -1.3568    0.4635
         0         0    1.5000
   -3.0170    3.9192   -0.5333
   -3.0170    5.2256   -0.5333
   -1.8856    4.5724   -0.5333
   -2.2627    5.2256   -1.6000
   -1.1314    3.2660    1.6000
   -2.2627    2.6128    1.6000
   -2.2627    3.9192    1.6000
   -1.5085    2.6128    0.5333
    3.0170   -1.3064   -2.6667
    4.5255   -1.3064   -1.6000
    3.3941   -1.9596   -1.6000
    4.1484   -1.9596   -2.6667
    0.3771    3.2660   -0.5333
    0.3771    1.9596   -0.5333
    1.8856    1.9596    0.5333
   -1.4266         0   -0.4635
    0.7542   -1.3064    0.5333
    1.1541   -0.8385    0.4635
    1.8856   -1.9596    0.5333
    1.5085   -1.3064   -0.5333
         0         0   -1.5000
   -0.4408   -1.3568   -0.4635
    1.1541   -0.8385   -0.4635
    1.1314   -3.2660   -1.6000
   -0.3771   -0.6532    6.9333
   -0.7542   -0.0000    5.8667
    1.1314    1.9596    1.6000
   -0.2725   -0.8385   -1.2135
   -0.3771   -0.6532   -2.6667
    2.2627   -2.6128   -1.6000
    2.2627   -1.3064   -1.6000
    1.8856   -1.9596   -2.6667
   -1.8856    3.2660   -0.5333
   -2.2627    2.6128   -1.6000
   -2.2627    3.9192   -1.6000
   -1.5085    3.9192    0.5333
   -1.1314   -1.9596   -1.6000
   -0.3771   -3.2660   -2.6667
    0.7542    3.9192   -2.6667
    0.0000    3.9192   -1.6000
    1.5085   -2.6128   -0.5333
    2.6399    1.9596   -0.5333
    2.2627    1.3064    1.6000
    3.3941    0.6532    1.6000
    3.0170   -0.0000    0.5333
    2.6399    0.6532   -0.5333
   -0.3771   -1.9596    3.7333
   -1.5085   -1.3064    3.7333
   -1.5085   -2.6128    3.7333
   -1.1314   -1.9596    4.8000
   -0.7542   -2.6128    2.6667
   -0.3771    1.9596    3.7333
   -0.7542    2.6128    2.6667
   -1.5085    2.6128    3.7333
    1.8856   -0.6532    0.5333
   -0.3771    1.9596    0.5333
    3.3941    0.6532   -1.6000
    3.0170    1.3064   -2.6667
    3.3941    1.9596   -1.6000
   -1.1314    3.2660   -1.6000
   -0.7542    3.9192   -0.5333
    0.7542    2.6128    0.5333
    1.1314    0.6532   -1.6000
    0.7133    0.5182   -1.2135
         0    1.3064   -1.6000
   -0.2725    0.8385   -1.2135
   -0.8817         0   -1.2135
    1.8856    3.2660   -2.6667
    0.7542    2.6128   -2.6667
    3.3941   -0.6532   -1.6000
    4.1484   -0.6532   -2.6667
   -0.4408    1.3568   -0.4635
   -0.7542    2.6128   -0.5333
   -0.3771   -0.6532    3.7333
   -1.5085   -0.0000    3.7333
   -2.2627    0.0000    1.6000
    0.3771   -0.6532    2.6667
    0.3771   -1.9596    2.6667
    0.7542   -1.3064    3.7333
   -1.8856   -1.9596    2.6667
   -1.8856   -4.5724   -0.5333
   -1.5085   -3.9192    0.5333
         0    0.0000    4.8000
    1.1314   -0.6532    4.8000
    1.1314   -0.6532   -1.6000
    1.8856   -0.6532   -2.6667
    0.7542         0   -2.6667
    2.2627         0   -1.6000
    3.0170   -1.3064    0.5333
    4.1484   -0.6532    0.5333
    3.7712   -0.0000   -0.5333
    3.0170   -2.6128   -2.6667
    4.9026    0.6532   -0.5333
    3.7712    1.3064   -0.5333
    4.5255    1.3064   -1.6000
    1.5085    0.0000   -0.5333
    1.5085         0    5.8667
    2.2627         0    4.8000
    1.1314    0.6532    4.8000
   -1.5085         0   -2.6667
   -3.7712   -2.6128   -2.6667
   -0.7542   -1.3064    2.6667
    2.6399   -0.6532    2.6667
    2.6399    0.6532    2.6667
   -3.7712   -3.9192   -2.6667
    1.8856    0.6532   -2.6667
   -2.6399    3.2660   -2.6667
   -3.3941    3.2660   -1.6000
   -0.3771    0.6532   -2.6667
   -1.1314    1.9596   -1.6000
   -1.5085    1.3064   -2.6667
   -2.6399    0.6532   -2.6667
   -1.8856    1.9596   -0.5333
   -3.7712   -6.5320   -2.6667
   -3.3941    1.9596   -1.6000
   -2.6399    1.9596   -2.6667
   -3.0170   -1.3064   -0.5333
   -1.8856   -0.6532    2.6667
   -3.3941   -0.6532   -1.6000
    4.5255    0.0000   -1.6000
   -2.2627   -3.9192    1.6000
   -1.5085    5.2256   -2.6667
   -2.6399    4.5724   -2.6667
   -3.0170   -5.2256   -0.5333
    0.0000   -1.3064    1.6000
    5.6569   -0.6532   -1.6000
    5.2797   -1.3064   -2.6667
   -3.7712         0   -2.6667
    1.8856    0.6532    0.5333
    0.0000   -2.6128    1.6000
    2.6399   -1.9596   -0.5333
    3.7712         0    2.6667
    3.3941   -0.6532    1.6000
   -1.5085    1.3064    3.7333
   -2.6399   -4.5724    0.5333
   -2.6399    3.2660    0.5333
    3.0170         0   -2.6667
    3.7712   -1.3064   -0.5333
    2.6399   -0.6532   -0.5333
    0.7542   -1.3064   -2.6667
    0.0000         0   -1.6000
   -0.3771    0.6532    3.7333
    1.1314   -1.9596    1.6000
    4.9026   -0.6532   -0.5333
   -3.3941    4.5724   -1.6000
    0.7133   -0.5182    1.2135
   -1.8856   -3.2660    2.6667
    0.7133   -0.5182   -1.2135
    1.1314    0.6532    1.6000
   -1.1314    1.9596    4.8000
    0.7542    1.3064   -2.6667
    3.0170    1.3064    0.5333
    2.2627   -1.3064    1.6000
   -1.5085    3.9192   -2.6667
   -3.3941    0.6532   -1.6000
   -3.7712    1.3064   -2.6667
   -3.0170    2.6128   -0.5333
   -2.6399    1.9596    0.5333
   -3.0170    1.3064   -0.5333
   -0.3771    0.6532    6.9333
    1.5085    1.3064    2.6667
   -0.3771    3.2660    0.5333
    4.1484    0.6532   -2.6667
    4.1484    1.9596   -2.6667
   -1.8856    3.2660    2.6667
   -3.3941    5.8788   -1.6000
   -3.7712    2.6128   -2.6667
   -3.7712    3.9192   -2.6667
   -2.6399    4.5724    0.5333
   -3.7712    5.2256   -2.6667
   -2.6399    5.8788   -2.6667
    1.8856   -0.6532    3.7333
   -1.1314    4.5724   -1.6000
   -3.7712    6.5320   -2.6667
   -0.3771    4.5724   -2.6667
    5.2797         0    0.5333
    4.1484    0.6532    0.5333
    5.2797    1.3064   -2.6667
    5.2797         0   -2.6667
    3.0170         0    3.7333
    4.5255         0    1.6000
    0.7542   -2.6128   -2.6667
    0.7542   -3.9192   -2.6667
    0.7542         0    6.9333
         0         0    8.0000
    6.0340         0   -0.5333
    1.8856   -3.2660   -2.6667
    7.5425         0   -2.6667
