1.306395e+00	 6.531973e-01	 -3.265986e+00
-3.919184e+00	 -1.306395e+00	 -2.612789e+00
-3.265986e+00	 -1.959592e+00	 -1.306395e+00
-1.959592e+00	 2.612789e+00	 3.265986e+00
2.612789e+00	 1.959592e+00	 -6.531973e-01
0	 6.531973e-01	 -1.959592e+00
-2.612789e+00	 -1.306395e+00	 -2.612789e+00
6.531973e-01	 -6.531973e-01	 0
-6.531973e-01	 1.110223e-16	 6.531973e-01
0	 1.306395e+00	 -6.531973e-01
-3.265986e+00	 1.959592e+00	 1.306395e+00
1.306395e+00	 -6.531973e-01	 -1.306395e+00
-6.531973e-01	 2.612789e+00	 -6.531973e-01
6.531973e-01	 6.531973e-01	 0
6.531973e-01	 -2.612789e+00	 -3.919184e+00
6.531973e-01	 -1.959592e+00	 6.531973e-01
0	 5.878775e+00	 -1.959592e+00
0	 0	 3.265986e+00
4.572381e+00	 3.265986e+00	 -1.959592e+00
-6.531973e-01	 -2.220446e-16	 -1.306395e+00
6.531973e-01	 0	 -4.440892e-16
1.306395e+00	 1.306395e+00	 6.531973e-01
-4.572381e+00	 -3.919184e+00	 -4.572381e+00
-5.225578e+00	 -1.306395e+00	 -2.612789e+00
1.959592e+00	 -1.306395e+00	 -3.265986e+00
2.612789e+00	 2.612789e+00	 3.265986e+00
1.959592e+00	 2.612789e+00	 2.612789e+00
1.959592e+00	 1.306395e+00	 1.306395e+00
6.531973e-01	 0	 3.265986e+00
3.919184e+00	 3.919184e+00	 4.572381e+00
-6.531973e-01	 1.306395e+00	 0
4.440892e-16	 -1.306395e+00	 2.220446e-16
0	 -3.919184e+00	 -6.531973e-01
1.959592e+00	 1.306395e+00	 2.612789e+00
1.959592e+00	 -3.919184e+00	 -2.612789e+00
-3.265986e+00	 -1.306395e+00	 3.919184e+00
-3.330669e-16	 6.531973e-01	 6.531973e-01
5.225578e+00	 1.306395e+00	 -1.306395e+00
-1.306395e+00	 1.306395e+00	 1.959592e+00
1.306395e+00	 1.959592e+00	 -4.572381e+00
-5.225578e+00	 -3.919184e+00	 -5.225578e+00
-4.572381e+00	 -3.265986e+00	 -1.306395e+00
0	 6.531973e-01	 0
0	 -1.306395e+00	 -6.531973e-01
-5.878775e+00	 -6.531973e-01	 -6.531973e-01
3.265986e+00	 -5.878775e+00	 0
6.531973e-01	 6.531973e+00	 0
-6.531973e-01	 -2.612789e+00	 -3.265986e+00
2.612789e+00	 -6.531973e+00	 -1.306395e+00
-3.265986e+00	 6.531973e-01	 3.919184e+00
3.265986e+00	 6.531973e-01	 -6.531973e-01
6.531973e-01	 -6.531973e-01	 6.531973e-01
-1.959592e+00	 1.306395e+00	 1.306395e+00
1.959592e+00	 -2.220446e-16	 6.531973e-01
6.531973e-01	 1.959592e+00	 -6.531973e-01
0	 2.612789e+00	 1.959592e+00
-1.306395e+00	 1.306395e+00	 4.572381e+00
3.919184e+00	 4.572381e+00	 5.225578e+00
1.959592e+00	 -2.612789e+00	 1.306395e+00
1.959592e+00	 3.265986e+00	 6.531973e-01
0	 -6.531973e-01	 0
-1.959592e+00	 -1.306395e+00	 1.306395e+00
-1.959592e+00	 0	 -1.306395e+00
0	 0	 -6.531973e-01
-3.919184e+00	 -3.265986e+00	 0
0	 -2.666667e+00	 -2.666667e+00
-1.600000e+00	 -1.600000e+00	 1.600000e+00
1.600000e+00	 2.666667e+00	 1.600000e+00
-2.666667e+00	 -1.600000e+00	 -2.666667e+00
-2.666667e+00	 -1.600000e+00	 -2.666667e+00
-2.666667e+00	 -1.600000e+00	 5.333333e-01
5.333333e-01	 1.600000e+00	 5.333333e-01
-2.666667e+00	 -1.600000e+00	 -2.666667e+00
-1.600000e+00	 -1.600000e+00	 -5.333333e-01
-5.333333e-01	 -1.600000e+00	 -2.666667e+00
-2.666667e+00	 1.600000e+00	 1.600000e+00
2.666667e+00	 1.600000e+00	 -1.600000e+00
-2.666667e+00	 -1.600000e+00	 -1.600000e+00
2.666667e+00	 3.733333e+00	 2.666667e+00
2.666667e+00	 2.666667e+00	 3.733333e+00
2.666667e+00	 -5.333333e-01	 5.333333e-01
5.333333e-01	 5.333333e-01	 1.600000e+00
1.600000e+00	 1.600000e+00	 2.666667e+00
3.733333e+00	 2.666667e+00	 3.733333e+00
1.600000e+00	 5.333333e-01	 -5.333333e-01
5.333333e-01	 -5.333333e-01	 -1.600000e+00
-1.600000e+00	 -5.333333e-01	 -1.600000e+00
-2.666667e+00	 -1.600000e+00	 -2.666667e+00
-2.666667e+00	 -1.600000e+00	 -2.666667e+00
-1.600000e+00	 -2.666667e+00	 5.333333e-01
5.333333e-01	 5.333333e-01	 5.866667e+00
4.800000e+00	 4.800000e+00	 4.800000e+00
3.733333e+00	 -5.333333e-01	 3.733333e+00
3.733333e+00	 2.666667e+00	 -1.600000e+00
-2.666667e+00	 -1.600000e+00	 -2.666667e+00
-2.666667e+00	 -2.666667e+00	 -1.600000e+00
-5.333333e-01	 -5.333333e-01	 5.333333e-01
5.333333e-01	 -1.600000e+00	 -2.666667e+00
-5.333333e-01	 -5.333333e-01	 5.333333e-01
-5.333333e-01	 -5.333333e-01	 1.500000e+00
1.600000e+00	 -2.666667e+00	 -2.666667e+00
5.333333e-01	 5.333333e-01	 5.333333e-01
-5.333333e-01	 5.333333e-01	 5.333333e-01
-1.600000e+00	 -1.600000e+00	 -2.666667e+00
-2.666667e+00	 4.800000e+00	 -2.666667e+00
5.333333e-01	 1.600000e+00	 5.333333e-01
-1.600000e+00	 4.800000e+00	 2.666667e+00
-5.333333e-01	 -2.666667e+00	 -2.666667e+00
-1.600000e+00	 0	 -5.333333e-01
1.600000e+00	 5.333333e-01	 2.666667e+00
3.733333e+00	 -1.600000e+00	 -5.333333e-01
-1.600000e+00	 -5.333333e-01	 -2.666667e+00
0	 -2.666667e+00	 -2.666667e+00
-1.600000e+00	 1.600000e+00	 1.600000e+00
5.333333e-01	 1.600000e+00	 6.933333e+00
6.933333e+00	 5.866667e+00	 -5.333333e-01
-1.600000e+00	 -5.333333e-01	 5.333333e-01
-5.333333e-01	 -5.333333e-01	 -5.333333e-01
-5.333333e-01	 -5.333333e-01	 1.600000e+00
1.600000e+00	 1.600000e+00	 -2.666667e+00
-1.600000e+00	 -1.600000e+00	 -1.600000e+00
5.333333e-01	 1.600000e+00	 1.600000e+00
-5.333333e-01	 -1.600000e+00	 1.600000e+00
1.600000e+00	 -5.333333e-01	 -1.600000e+00
-5.333333e-01	 -1.600000e+00	 -1.600000e+00
1.600000e+00	 1.600000e+00	 2.666667e+00
-1.600000e+00	 -5.333333e-01	 -1.500000e+00
1.600000e+00	 1.600000e+00	 5.333333e-01
-5.333333e-01	 -5.333333e-01	 2.666667e+00
-5.333333e-01	 -5.333333e-01	 -1.600000e+00
2.666667e+00	 -2.666667e+00	 3.733333e+00
3.733333e+00	 5.333333e-01	 -1.600000e+00
-1.600000e+00	 3.733333e+00	 -1.600000e+00
2.666667e+00	 2.666667e+00	 -2.666667e+00
-1.600000e+00	 -1.600000e+00	 -1.600000e+00
-2.666667e+00	 -2.666667e+00	 -2.666667e+00
-1.600000e+00	 -5.333333e-01	 -1.600000e+00
-1.600000e+00	 -1.600000e+00	 -2.666667e+00
-2.666667e+00	 -2.666667e+00	 -2.666667e+00
-1.600000e+00	 5.866667e+00	 5.333333e-01
-1.600000e+00	 -2.666667e+00	 -1.600000e+00
-2.666667e+00	 -2.666667e+00	 -2.666667e+00
-2.666667e+00	 2.666667e+00	 -2.666667e+00
-2.666667e+00	 -2.666667e+00	 5.333333e-01
-2.666667e+00	 5.333333e-01	 5.333333e-01
-2.666667e+00	 2.666667e+00	 -5.333333e-01
6.933333e+00	 3.733333e+00	 4.800000e+00
3.733333e+00	 -2.666667e+00	 -2.666667e+00
-5.333333e-01	 2.666667e+00	 4.800000e+00
4.800000e+00	 4.800000e+00	 5.866667e+00
-2.666667e+00	 -1.600000e+00	 -5.333333e-01
5.866667e+00	 -5.333333e-01	 -5.333333e-01
5.333333e-01	 -5.333333e-01	 -2.666667e+00
-2.666667e+00	 -2.666667e+00	 -5.333333e-01
-2.666667e+00	 -2.666667e+00	 -5.333333e-01
-2.666667e+00	 3.733333e+00	 -1.600000e+00
-2.666667e+00	 5.333333e-01	 -2.666667e+00
8	 5.866667e+00	 4.800000e+00
2.666667e+00	 3.733333e+00	 -2.666667e+00
-2.666667e+00	 -1.600000e+00	 -2.666667e+00
